product_id,provider_id,product_name,product_status,description,price,product_image,quantity,sold_quantity,position,rating,create_at,update_at,delete_at,calo
1000113,1000060,"106 Rare Lean Beef,Flank Brisket&Tendon Pho (生肉牛腩牛筋粉)",1,.,11.95,https://d1ralsognjng37.cloudfront.net/cd37251d-2afa-4983-a865-ec49d53646d6.jpeg,1000,1000,1,3.7,2019-09-23 06:04:13,2019-09-23 06:04:13,,300
1000114,1000055,106 Vegetarian Noodle 清汤素菜面,1,"Served with broccoli, cauliflower, bok choy, carrot, cilantro, and scallion.",14.29,https://d1ralsognjng37.cloudfront.net/6bd69509-c8ee-4ce1-a538-e5c49bf6bdee.jpeg,1000,1000,1,4.2,2021-02-25 19:44:34,2021-02-25 19:44:34,,300
1000115,1000055,107 Lamb Noodle 滋补羊肉面,1,"Served with braised lamb, red date, goji berries, cilantro, and scallion.",14.29,https://d1ralsognjng37.cloudfront.net/0269c2c8-d31c-43f9-a1d8-6216b2f41443.jpeg,1000,1000,1,4.1,2018-12-24 07:03:24,2018-12-24 07:03:24,,300
1000116,1000060,"107 Rare Lean Beef,Tendon&Tripe Pho (生肉牛筋百叶粉)",1,.,11.95,,1000,1000,1,4.6,2018-12-01 20:35:31,2018-12-01 20:35:31,,300
1000117,1000060,108 Rare Lean Beef & Beef Balls Pho (生肉肉丸粉),1,.,11.95,,1000,1000,1,3.8,2021-02-04 12:01:07,2021-02-04 12:01:07,,300
1000118,1000055,108 Wonton Noodle 鲜虾云吞面,1,"Served with pork and shrimp handmade wonton, pickled turnip, cilantro, and scallion.",14.29,https://d1ralsognjng37.cloudfront.net/320dd4b9-a830-4cd7-86c3-140e3e547385.jpeg,1000,1000,1,4.7,2021-06-03 09:12:53,2021-06-03 09:12:53,,300
1000119,1000055,109 Beef Brisket Noodle 红烧牛腩面,1,"Served with braised beef brisket, pickled turnip, cilantro, and scallion.",14.29,https://d1ralsognjng37.cloudfront.net/fd2437a0-df71-4d10-b825-36f680e43ee1.jpeg,1000,1000,1,4.5,2020-09-11 13:11:38,2020-09-11 13:11:38,,300
1000120,1000060,"109 Rare Lean Beef, Flank Brisket & Tripe Pho (生肉牛腩百叶粉)",1,.,11.95,,1000,1000,1,4.7,2021-06-08 23:58:28,2021-06-08 23:58:28,,300
1000121,1000088,10pc Tender,1,,35.19,,1000,1000,1,3.9,2020-01-20 13:30:34,2020-01-20 13:30:34,,300
1000122,1000060,"110 Flank Brisket,Tendon & Tripe Pho (牛腩牛筋百叶粉)",1,.,11.95,,1000,1000,1,4.0,2021-03-28 21:33:10,2021-03-28 21:33:10,,300
1000123,1000055,110 Seafood Noodle 海鲜面,1,"Served with shrimp, mussel, crab stick, pickled turnip, cilantro, and scallion.",14.29,https://d1ralsognjng37.cloudfront.net/4e06486e-578c-43f5-8467-bbc35ff25fe1.jpeg,1000,1000,1,4.5,2021-10-10 04:15:59,2021-10-10 04:15:59,,300
1000124,1000037,1101. Hand Pull Ramen with Beef Tendon in Beef Broth 传统牛肉拉面,1,"Served with beef broth topping with beef tendon, pickle radish, scallions, and cilantro. Soup noodle.",10.99,https://d1ralsognjng37.cloudfront.net/7238f164-d929-4abd-b62c-1e91935b7e8c.jpeg,1000,1000,1,3.7,2020-04-01 07:45:11,2020-04-01 07:45:11,,300
1000125,1000037,1102. Hand Pull Ramen with Beef Brisket in Beef Broth 红烧牛肉拉面,1,"Served with beef broth topping with beef brisket, pickle radish, scallions, and cilantro. Soup noodle.",11.99,https://d1ralsognjng37.cloudfront.net/e2b65248-eea2-4d9f-a310-2bdcda9817be.jpeg,1000,1000,1,4.0,2019-01-01 19:47:17,2019-01-01 19:47:17,,300
1000126,1000037,1103. Hand Pull Ramen with Beef Lung and Beef Tripe and Beef Heart Tube in Beef Broth 牛杂拉面,1,"Served with beef broth topping with beef lung, beef tripe, beef heart tube, pickle radish, scallions, and cilantro. Soup noodle.",11.99,,1000,1000,1,3.7,2021-03-01 13:32:17,2021-03-01 13:32:17,,300
1000127,1000037,1104. Hand Pull Ramen with Chop Egg and Tomato and Scallions 西红柿鸡蛋打卤拉面,1,Soup noodle.,11.99,https://d1ralsognjng37.cloudfront.net/f9f19bff-713b-4608-81b5-fc0ae4a28642.jpeg,1000,1000,1,4.2,2021-05-13 11:22:32,2021-05-13 11:22:32,,300
1000128,1000037,1105. Hand Pull Ramen with Spicy Beef in Beef Broth 香辣肥肠拉面,1,"Served with spicy beef broth, intestine, celery, scallions, and cilantro. Soup noodle.",13.99,,1000,1000,1,4.3,2020-05-28 20:04:48,2020-05-28 20:04:48,,300
1000129,1000037,1107. Hand Pull Ramen with Pork in Pork Broth 酸辣哨子拉面,1,"Served with pork broth, chop potato, chop carrots, chop tofu, scallions, and cilantro. Soup noodle.",11.99,https://d1ralsognjng37.cloudfront.net/eb15c3a1-1f63-4105-9bf5-8cc25c1d8d43.jpeg,1000,1000,1,4.4,2018-07-09 21:09:04,2018-07-09 21:09:04,,300
1000130,1000037,1108. Hand Pull Ramen with Minced Pork 炸酱面,1,"Served with bean sprout, minced pork, and scallions topping with cucumber.",11.99,https://d1ralsognjng37.cloudfront.net/674d9662-11c8-439b-b36d-c47100d380f1.jpeg,1000,1000,1,4.8,2020-09-23 20:07:39,2020-09-23 20:07:39,,300
1000131,1000037,1109. Hand Pull Ramen with Mix Vegetable 素菜拉面,1,"Served with mix vegetable, broccoli, mushroom, Chinese cabbage, carrots, and garlic.",11.99,,1000,1000,1,4.7,2020-03-07 12:57:40,2020-03-07 12:57:40,,300
1000132,1000055,111 BBQ Pork Noodle 蜜汁叉烧面,1,"Served with BBQ pork, pickled turnip, cilantro, and scallion.",14.29,https://d1ralsognjng37.cloudfront.net/cdfaa52d-1c60-48f4-803c-c880e9604c39.jpeg,1000,1000,1,3.6,2021-10-18 20:06:16,2021-10-18 20:06:16,,300
1000133,1000060,111 Flank Brisket & Tripe Pho (牛腩百叶粉),1,.,11.95,,1000,1000,1,3.9,2018-04-26 21:13:32,2018-04-26 21:13:32,,300
1000134,1000037,1110. Stir-Fried Hand Pulled Ramen 传统特色炒拉面,1,"Served with stir-fried noodles, green peppers, celery, tomato, mashed garlic, soy sauce, and oyster sauce.",13.99,https://d1ralsognjng37.cloudfront.net/cda4b09f-e519-4d0b-9a05-56f18236ff87.jpeg,1000,1000,1,3.7,2020-12-05 05:52:39,2020-12-05 05:52:39,,300
1000135,1000037,1111. Hand Pull Ramen on the Bed 过油肉拌拉面,1,"Served with ramen on the bed, topping with green pepper, red pepper, celery, tomato, and mashed garlic.",13.99,https://d1ralsognjng37.cloudfront.net/d10ec028-19c7-4fe1-abd6-648b5524d001.jpeg,1000,1000,1,3.8,2019-09-28 09:25:27,2019-09-28 09:25:27,,300
1000136,1000060,112 Flank Brisket & Tendon Pho (牛腩牛筋米粉),1,.,11.95,,1000,1000,1,4.2,2020-03-29 15:06:47,2020-03-29 15:06:47,,300
1000137,1000060,113 Flank Brisket Pho (牛腩粉),1,.,11.95,,1000,1000,1,3.9,2019-01-02 20:19:26,2019-01-02 20:19:26,,300
1000138,1000060,114 Beef Balls with Noodle Pho （牛肉丸粉),1,.,11.95,,1000,1000,1,4.0,2018-11-13 09:57:32,2018-11-13 09:57:32,,300
1000139,1000060,"115 Rare Lean Beef, Flank Briske & Chicken Pho (生肉牛腩鸡丝粉)",1,.,11.95,,1000,1000,1,3.9,2021-01-13 07:30:27,2021-01-13 07:30:27,,300
1000140,1000060,116 Chicken Breast Rice Noodle (鸡丝米粉),1,.,11.95,,1000,1000,1,4.2,2018-11-20 10:37:15,2018-11-20 10:37:15,,300
1000141,1000060,118 Chicken Breast Vermicelli Noodle (鸡丝河粉),1,.,11.95,,1000,1000,1,4.8,2021-01-01 15:00:51,2021-01-01 15:00:51,,300
1000142,1000061,12 Biscuits,1,.,8.29,https://d1ralsognjng37.cloudfront.net/ac692adb-a5ad-4529-8b25-9980c0e2e065.jpeg,1000,1000,1,3.7,2021-12-25 23:19:06,2021-12-25 23:19:06,,300
1000143,1000005,12 Eggs (Extra Large),1,,5.97,https://d1ralsognjng37.cloudfront.net/42aa596a-17e9-42c4-9c82-80f909d3a56a.jpeg,1000,1000,1,4.9,2020-08-03 05:49:54,2020-08-03 05:49:54,,300
1000144,1000005,12 Eggs (Free Run),1,,6.97,https://d1ralsognjng37.cloudfront.net/41604104-3863-4ab1-9a60-21a53811391d.jpeg,1000,1000,1,3.8,2019-10-22 12:14:27,2019-10-22 12:14:27,,300
1000145,1000048,12 Li'l Donuts Assorted [2220.0 Cals],1,"Calories do not reflect customization or additional ingredients.Adults and youth (ages 13 and older) need an average of 2,000 calories a day, and children (ages 4 to 12) need an average of 1,500 calories a day. However, individual needs vary.",10.39,https://d1ralsognjng37.cloudfront.net/3dc09fe5-53b2-465d-b7b4-772ef1a4edff.jpeg,1000,1000,1,3.9,2019-01-29 20:39:37,2019-01-29 20:39:37,,300
1000146,1000048,12 RMHC Cookies [1800-1920 Cals],1,"Calories do not reflect customization or additional ingredients.Adults and youth (ages 13 and older) need an average of 2,000 calories a day, and children (ages 4 to 12) need an average of 1,500 calories a day. However, individual needs vary.",8.19,https://d1ralsognjng37.cloudfront.net/b1561952-9994-4961-8e19-fa5595c0b4a2.jpeg,1000,1000,1,4.9,2019-06-16 02:47:47,2019-06-16 02:47:47,,300
1000147,1000060,120 Nam Vang seafood Rice Noodle (海鲜金汤米粉),1,.,11.95,,1000,1000,1,3.8,2019-05-31 12:23:11,2019-05-31 12:23:11,,300
1000148,1000037,1201. Sliced Noodles with Beef in Beef Broth 清汤牛肉刀削面,1,"Served with beef broth topping with beef tendon, bok choy, scallions, and cilantro.",11.99,,1000,1000,1,4.9,2019-12-27 05:16:50,2019-12-27 05:16:50,,300
1000149,1000037,1202. Sliced Noodles with Beef Brisket in Beef Broth 红烧牛肉刀削面,1,"Served with beef broth topping with beef brisket, bok choy, scallions, and cilantro. Soup noodle.",11.99,,1000,1000,1,4.8,2019-08-29 20:51:28,2019-08-29 20:51:28,,300
1000150,1000037,1203. Sliced Noodles with Beef Lung and Beef Tripe and Beef Heart Tube in Beef Broth 牛杂刀削面,1,"Served with beef broth topping with beef lung, beef tripe, beef heart tube, bok choy, scallions, and cilantro. Soup noodle.",11.99,,1000,1000,1,4.1,2018-02-16 02:39:51,2018-02-16 02:39:51,,300
1000151,1000037,1204. Sliced Noodles with Chop Egg and Tomato and Scallions 西红柿鸡蛋打卤刀削面,1,Soup noodle.,11.99,,1000,1000,1,4.5,2019-10-10 10:11:05,2019-10-10 10:11:05,,300
1000152,1000037,1205. Sliced Noodles with Spicy Beef in Beef Broth 香辣肥肠刀削面,1,"Served with spicy beef broth, intestine, celery, scallions, and cilantro. Soup noodle.",13.99,,1000,1000,1,3.8,2019-01-22 11:21:51,2019-01-22 11:21:51,,300
1000153,1000037,1207. Sliced Noodles with Pork in Pork Broth 酸辣哨子刀削面,1,"Served with pork broth, chop potato, chop carrots, chop tofu, scallions, and cilantro. Soup noodle.",11.99,,1000,1000,1,4.7,2020-02-03 02:32:42,2020-02-03 02:32:42,,300
1000154,1000037,1208. Sliced Noodles in Chili Oil 油泼面,1,.,11.99,,1000,1000,1,4.7,2021-02-11 10:12:12,2021-02-11 10:12:12,,300
1000155,1000037,1209. Sliced Noodles with Mixed Vegetables 素菜面,1,"""Served with mixed vegetables, broccoli, mushroom, Chinese cabbage, carrots, and garlic.",11.99,,1000,1000,1,3.8,2018-03-15 17:41:47,2018-03-15 17:41:47,,300
1000156,1000060,121 Egg Noodle with Mixed Seafood (海鲜鸡蛋面),1,.,11.95,,1000,1000,1,4.5,2018-04-15 13:42:02,2018-04-15 13:42:02,,300
1000157,1000037,1210. Stir-Fried Sliced Noodles 风味炒刀削面,1,"""Served with stir-fried noodles, green peppers, red pepper, celery, tomato, mashed garlic, soy sauce, and oyster sauce.",13.99,,1000,1000,1,4.6,2018-08-06 20:07:12,2018-08-06 20:07:12,,300
1000158,1000037,1211. Sliced Noodles on the Bed 过油肉拌刀削面,1,"Served with ramen on the bed, topping with green pepper, red pepper, celery, tomato, and mashed garlic.",13.99,,1000,1000,1,3.8,2021-10-30 05:31:00,2021-10-30 05:31:00,,300
1000159,1000060,125 Five Spices Beef Stew Rice Noodle (茄汁牛腩粉),1,.,11.95,,1000,1000,1,3.9,2021-03-24 18:18:43,2021-03-24 18:18:43,,300
1000160,1000060,126 Five Spices Beef Stew Egg Noodle (茄汁牛腩面),1,.,11.95,,1000,1000,1,4.0,2019-03-10 12:56:30,2019-03-10 12:56:30,,300
1000161,1000060,128 Sate Beef Rice Noodle (沙爹牛肉粉),1,.,11.95,,1000,1000,1,3.8,2018-05-24 08:44:50,2018-05-24 08:44:50,,300
1000162,1000060,128c Sate Chicken Rice Noodle (沙爹鸡肉粉),1,.,11.95,https://d1ralsognjng37.cloudfront.net/6454042c-c03d-40dd-9b75-ffaf12dd279e.jpeg,1000,1000,1,4.5,2019-12-25 07:53:14,2019-12-25 07:53:14,,300
1000163,1000060,129 Sate Beef Egg Noodle (沙爹牛肉面),1,.,11.95,https://d1ralsognjng37.cloudfront.net/e902b876-693e-4747-975a-42091a953320.jpeg,1000,1000,1,4.5,2020-09-28 07:17:51,2020-09-28 07:17:51,,300
1000164,1000060,129c Sate Chicken Egg Noodle (沙爹鸡肉面),1,.,11.95,https://d1ralsognjng37.cloudfront.net/970b1c85-2dbb-463a-bb82-e95bd6fac428.jpeg,1000,1000,1,4.3,2018-09-09 20:20:27,2018-09-09 20:20:27,,300
1000165,1000028,12oz Chocolate Peanut Butter,1,.,7.19,https://d1ralsognjng37.cloudfront.net/e1e57cac-5025-4ec7-9d48-919729979e23.jpeg,1000,1000,1,3.5,2018-09-18 21:53:32,2018-09-18 21:53:32,,300
1000166,1000028,12oz Strawberrii Banana,1,.,7.18,https://d1ralsognjng37.cloudfront.net/d7936968-7977-42ef-a0db-f10ab689e899.jpeg,1000,1000,1,3.9,2020-01-18 15:44:30,2020-01-18 15:44:30,,300
1000167,1000028,12oz Tropical Mango,1,.,7.18,https://d1ralsognjng37.cloudfront.net/d95ae720-e824-4226-8c3a-4f2d2b5fbde6.jpeg,1000,1000,1,4.3,2021-02-22 09:30:57,2021-02-22 09:30:57,,300
1000168,1000037,1302. Chicken Fried Rice 鸡肉炒饭,1,,11.99,,1000,1000,1,3.9,2021-09-13 09:43:53,2021-09-13 09:43:53,,300
1000169,1000037,1303. Beef Fried Rice 牛肉炒饭,1,,11.99,,1000,1000,1,4.4,2019-01-06 16:24:44,2019-01-06 16:24:44,,300
1000170,1000037,1304. Steamed Rice 白饭,1,,2.99,,1000,1000,1,4.9,2018-12-15 07:25:46,2018-12-15 07:25:46,,300
1000171,1000060,131 Wonton Soup (净云吞),1,.,11.95,https://d1ralsognjng37.cloudfront.net/9c33f53b-cbeb-4889-94fc-7b3a2af7261e.jpeg,1000,1000,1,3.8,2020-05-31 03:43:07,2020-05-31 03:43:07,,300
1000172,1000060,131A Wonton Soup with Shrimp & Pork (云吞汤),1,.,7.5,,1000,1000,1,3.6,2018-09-09 12:30:45,2018-09-09 12:30:45,,300
1000173,1000060,133 Wonton Noodle Soup (云吞面),1,.,11.95,https://d1ralsognjng37.cloudfront.net/f83d1735-086c-4031-9f4b-c3a561fe4cc5.jpeg,1000,1000,1,4.3,2020-05-01 03:40:44,2020-05-01 03:40:44,,300
1000174,1000060,135 Tom Yum Beef Rice Noodle (泰式冬阴牛肉粉),1,.,11.95,https://d1ralsognjng37.cloudfront.net/ac6f6b37-bf7b-41c9-9637-4df9ee63d457.jpeg,1000,1000,1,4.3,2019-05-10 09:55:22,2019-05-10 09:55:22,,300
1000175,1000060,135c Tom Yum Chicken Rice Noodle (泰式冬阴鸡粉),1,.,11.95,https://d1ralsognjng37.cloudfront.net/ba28f078-fce5-48f4-bd49-6814f5a1af6c.jpeg,1000,1000,1,4.1,2019-04-04 06:18:57,2019-04-04 06:18:57,,300
1000176,1000060,136 Tom Yum Seafood Vermicelli (泰式冬阴海鲜粉),1,.,11.95,https://d1ralsognjng37.cloudfront.net/54d9827a-8117-491a-b7c8-4833c3652062.jpeg,1000,1000,1,4.7,2018-01-18 08:30:19,2018-01-18 08:30:19,,300
1000177,1000060,136c Tom Yum Chicken Vermicelli (泰式冬阴鸡粉),1,.,11.95,,1000,1000,1,3.9,2018-02-09 06:28:14,2018-02-09 06:28:14,,300
1000178,1000060,137 BBQ Pork Rice Noodle (烤猪扒汤粉),1,.,11.95,,1000,1000,1,4.2,2020-10-14 15:20:40,2020-10-14 15:20:40,,300
1000179,1000060,138 BBQ Chicken Rice Noodle (烤鸡扒米粉),1,.,11.95,,1000,1000,1,4.0,2020-10-03 04:08:31,2020-10-03 04:08:31,,300
1000180,1000060,139 Mixed Seafood Udon Noodle (海鲜乌冬),1,.,11.95,,1000,1000,1,3.7,2021-07-12 22:41:56,2021-07-12 22:41:56,,300
1000181,1000020,14% Regular Sour Cream Sealtest (250 ml),1,,6.99,,1000,1000,1,3.5,2019-05-06 08:41:37,2019-05-06 08:41:37,,300
1000182,1000072,14% Regular Sour Cream Sealtest 250ml,1,Nature valley sweet and salty roasted mixed nut.,6.99,,1000,1000,1,4.6,2020-02-02 10:30:26,2020-02-02 10:30:26,,300
1000183,1000037,1401. Original Rice Noodle 老火浓汤原味米线,1,,10.99,https://d1ralsognjng37.cloudfront.net/f19bdd64-c2c4-4b6a-92e8-1406efcd668c.jpeg,1000,1000,1,3.6,2021-08-15 19:05:41,2021-08-15 19:05:41,,300
1000184,1000037,1403. Tomato with Rice Noodle 鲜香番茄米线,1,,11.99,,1000,1000,1,4.7,2019-01-22 01:29:53,2019-01-22 01:29:53,,300
1000185,1000037,1405. Pickled Cabbage with Rice Noodle 老坛酸米线,1,,11.99,https://d1ralsognjng37.cloudfront.net/722f241d-28c6-43ae-bdcb-18eca7a88446.jpeg,1000,1000,1,3.8,2020-06-06 17:12:32,2020-06-06 17:12:32,,300
1000186,1000037,1407. Tomato and Baby Mushroom and Beef with Rice Noodle 番茄金针菇肥牛米线,1,,14.49,,1000,1000,1,4.5,2018-10-28 20:39:58,2018-10-28 20:39:58,,300
1000187,1000060,141 Vegetable & Chicken Dumpling in Soup (菜鸡肉饺子),1,.,11.95,,1000,1000,1,4.9,2021-03-27 11:03:41,2021-03-27 11:03:41,,300
1000188,1000060,142 Chives & Pork Dumpling in Soup (韭菜猪肉饺子),1,.,11.95,,1000,1000,1,4.4,2019-06-07 16:35:44,2019-06-07 16:35:44,,300
1000189,1000039,15 Wing Dinner,1,"Unforgettable since 1978, our chicken wings are amazing! Your choice of Original Roadhouse wings (breaded) or New York style wings (non-breaded). Served with your choice of side and blue cheese or ranch dipping sauce, carrots and celery.",31.03,https://d1ralsognjng37.cloudfront.net/86451b81-df8d-44c5-8cdd-0bf6067586d2.jpeg,1000,1000,1,4.0,2018-02-17 22:22:03,2018-02-17 22:22:03,,300
1000190,1000060,150 Skewer Lamb Ramen (串烧羊肉拉面),1,.,15.95,,1000,1000,1,3.8,2020-01-04 07:52:41,2020-01-04 07:52:41,,300
1000191,1000037,1501. Rolled Onion Pancake with Sliced Beef 牛油葱油饼卷,1,"Served with rolled onion pancake, sliced beef, spicy sauce, sweet sauce, scallions, and cilantro.",7.99,,1000,1000,1,4.7,2018-12-17 22:19:41,2018-12-17 22:19:41,,300
1000192,1000037,1502. Bun with Minced Pork and Scallions 腊汁肉夹馍,1,,6.99,,1000,1000,1,4.8,2018-12-27 19:00:32,2018-12-27 19:00:32,,300
1000193,1000037,1503. Sesame Pancake with Pan-Fried Egg 烧饼夹蛋,1,"Served with sesame pancake, pan-fried egg, spicy sauce, scallions, and cilantro.",7.49,,1000,1000,1,3.5,2020-02-10 08:54:51,2020-02-10 08:54:51,,300
1000194,1000037,1504. Sesame Pancake with Sliced Beef 烧饼夹肉,1,"Served with sesame pancake, sliced beef, spicy sauce, sweet sauce, scallions, and cilantro.",7.99,,1000,1000,1,3.6,2018-05-27 20:22:37,2018-05-27 20:22:37,,300
1000195,1000037,1505. Pan-Fried Shallot Pancake 葱油饼,1,,5.99,,1000,1000,1,3.9,2021-08-24 11:30:45,2021-08-24 11:30:45,,300
1000196,1000037,1506. Deep-Fried Spring Rolls 炸春卷,1,,4.99,,1000,1000,1,3.9,2018-05-25 01:10:08,2018-05-25 01:10:08,,300
1000197,1000037,1507. Deep Fried Beef Dumplings 炸饺子,1,,5.99,,1000,1000,1,4.2,2020-12-18 23:30:52,2020-12-18 23:30:52,,300
1000198,1000037,1509. Boiled Egg in Tea 茶叶蛋,1,,2.79,,1000,1000,1,4.7,2018-11-08 12:14:20,2018-11-08 12:14:20,,300
1000199,1000060,151 Skewer Chicken Ramen (串烧鸡肉拉面),1,.,14.95,,1000,1000,1,3.8,2019-09-27 02:29:07,2019-09-27 02:29:07,,300
1000200,1000060,153 Malaysia Seafoods Ramen (马来海鲜拉面),1,.,15.95,,1000,1000,1,4.8,2019-09-04 21:47:33,2019-09-04 21:47:33,,300
1000201,1000060,155 BBQ Beef Short Ribs Kimchi Ramen (牛仔骨拉面),1,.,15.95,,1000,1000,1,3.8,2019-07-04 23:46:14,2019-07-04 23:46:14,,300
1000202,1000037,1610. Preserved Egg with Tofu and Scallions and Sesame 小葱皮蛋豆腐,1,,6.99,,1000,1000,1,3.7,2021-07-13 22:23:37,2021-07-13 22:23:37,,300
1000203,1000037,1611. Sliced Beef in Chili Sauce 夫妻肺片,1,"Served with sliced beef, scallions, cilantro, peanut, mashed garlic, chili sauce, and sesame.",8.99,,1000,1000,1,3.6,2021-03-15 18:00:49,2021-03-15 18:00:49,,300
1000204,1000037,1612. Sliced Pork with Mashed Garlic 蒜泥白肉,1,"Served with sliced pork, shredded cucumber, mashed garlic, chili sauce, and sesame.",8.99,,1000,1000,1,4.5,2018-05-20 00:24:49,2018-05-20 00:24:49,,300
1000205,1000037,1614. Shredded Bean Curd 凉拌豆干,1,"Served with shredded bean curd, green pepper, red pepper, onion, mashed garlic, and sesame.",6.99,,1000,1000,1,3.9,2021-07-02 22:07:26,2021-07-02 22:07:26,,300
1000206,1000037,1615. Chicken Leg in Sesame and Chili Sauce 口水鸡,1,"Served with chicken leg, sesame sauce, scallions, peanut, sesame, and chili sauce.",9.49,,1000,1000,1,4.7,2018-10-20 13:06:18,2018-10-20 13:06:18,,300
1000207,1000037,1616. Shredded Boneless Chicken 手撕鸡,1,"Served with shredded boneless chicken with scallions, cilantro, mashed garlic, sesame, and chili sauce.",9.49,,1000,1000,1,4.6,2021-12-21 23:39:44,2021-12-21 23:39:44,,300
1000208,1000013,16pc Chicken Nuggets Meal,1,.,11.99,https://d1ralsognjng37.cloudfront.net/67634a3a-07ef-4941-849b-6fc525de1195.jpeg,1000,1000,1,4.0,2020-03-14 10:58:36,2020-03-14 10:58:36,,300
1000209,1000013,16pc Chicken Nuggets,1,.,6.89,https://d1ralsognjng37.cloudfront.net/c0629c1a-5ee1-42af-aeed-1c945e4db6cd.jpeg,1000,1000,1,4.1,2019-01-28 08:25:46,2019-01-28 08:25:46,,300
1000210,1000013,16pc Dill Pickle Nuggets Meal,1,.,11.99,https://d1ralsognjng37.cloudfront.net/6a772a89-08b6-4e63-8ac6-e8ab65815cad.jpeg,1000,1000,1,4.5,2020-03-15 19:11:08,2020-03-15 19:11:08,,300
1000211,1000013,16pc Dill Pickle Nuggets,1,.,6.89,https://d1ralsognjng37.cloudfront.net/6d4bed3e-1def-496d-a936-477de04254da.jpeg,1000,1000,1,4.2,2020-08-19 17:00:56,2020-08-19 17:00:56,,300
1000212,1000037,1701. Lamb 羊肉串,1,"3 skewers.Barbecue is all spicy, if not spicy, please inform in advance.",7.99,,1000,1000,1,4.5,2018-05-14 08:39:30,2018-05-14 08:39:30,,300
1000213,1000037,1702. Beef 牛肉串,1,"3 skewers.Barbecue is all spicy, if not spicy, please inform in advance.",7.99,,1000,1000,1,3.6,2018-12-20 23:57:49,2018-12-20 23:57:49,,300
1000214,1000037,1703. Beef Back Straps 牛板筋,1,"1 order.Barbecue is all spicy, if not spicy, please inform in advance.",7.99,,1000,1000,1,4.7,2018-05-04 08:18:45,2018-05-04 08:18:45,,300
1000215,1000037,1704. Beef Heart Tubes 牛心管,1,"3 skewers.Barbecue is all spicy, if not spicy, please inform in advance.",6.99,,1000,1000,1,4.8,2021-10-11 08:08:24,2021-10-11 08:08:24,,300
1000216,1000037,1705. Chicken Wings 鸡翅,1,"2 pieces.Barbecue is all spicy, if not spicy, please inform in advance.",6.99,,1000,1000,1,4.5,2020-09-25 07:23:03,2020-09-25 07:23:03,,300
1000217,1000037,1706. Chicken Giblet 鸡胗,1,"3 skewers.Barbecue is all spicy, if not spicy, please inform in advance.",6.99,,1000,1000,1,3.9,2020-12-10 04:41:42,2020-12-10 04:41:42,,300
